year,month,day,weight,pollutant-name
2015,09,15,10,0.057
2015,09,15,10,0.057
2015,09,15,10,0.057
2015,09,15,10,0.057
2015,09,16,9,0.055
2015,09,16,9,0.055
2015,09,16,9,0.055
2015,09,16,9,0.055
2015,09,17,9,0.05
2015,09,17,9,0.05
2015,09,17,9,0.05
2015,09,17,9,0.05
2015,09,18,10,0.046
2015,09,18,10,0.046
2015,09,18,10,0.046
2015,09,18,10,0.046
2015,09,19,10,0.036
2015,09,19,10,0.036
2015,09,19,10,0.036
2015,09,19,10,0.036
2015,09,20,8,0.042
2015,09,20,8,0.042
2015,09,20,8,0.042
2015,09,20,8,0.042
2015,09,21,8,0.038
2015,09,21,8,0.038
2015,09,21,8,0.038
2015,09,21,8,0.038
2015,09,22,12,0.035
2015,09,22,12,0.035
2015,09,22,12,0.035
2015,09,22,12,0.035
2015,09,23,10,0.037
2015,09,23,10,0.037
2015,09,23,10,0.037
2015,09,23,10,0.037
2015,09,24,11,0.04
2015,09,24,11,0.04
2015,09,24,11,0.04
2015,09,24,11,0.04
2015,09,25,14,0.033
2015,09,25,14,0.033
2015,09,25,14,0.033
2015,09,25,14,0.033
2015,09,26,5,0.034
2015,09,26,5,0.034
2015,09,26,5,0.034
2015,09,26,5,0.034
2015,09,27,9,0.028
2015,09,27,9,0.028
2015,09,27,9,0.028
2015,09,27,9,0.028
2015,09,28,7,0.026
2015,09,28,7,0.026
2015,09,28,7,0.026
2015,09,28,7,0.026
2015,09,29,0,0.019
2015,09,29,0,0.019
2015,09,29,0,0.019
2015,09,29,0,0.019
2015,09,30,11,0.028
2015,09,30,11,0.028
2015,09,30,11,0.028
2015,09,30,11,0.028
2015,10,01,0,0.019
2015,10,01,0,0.019
2015,10,01,0,0.019
2015,10,01,0,0.019
2015,10,02,2,0.016
2015,10,02,2,0.016
2015,10,02,2,0.016
2015,10,02,2,0.016
2015,10,03,22,0.02
2015,10,03,22,0.02
2015,10,03,22,0.02
2015,10,03,22,0.02
2015,10,04,22,0.022
2015,10,04,22,0.022
2015,10,04,22,0.022
2015,10,04,22,0.022
2015,10,05,19,0.025
2015,10,05,19,0.025
2015,10,05,19,0.025
2015,10,05,19,0.025
2015,10,06,10,0.039
2015,10,06,10,0.039
2015,10,06,10,0.039
2015,10,06,10,0.039
2015,10,07,10,0.041
2015,10,07,10,0.041
2015,10,07,10,0.041
2015,10,07,10,0.041
2015,10,08,9,0.044
2015,10,08,9,0.044
2015,10,08,9,0.044
2015,10,08,9,0.044
2015,10,09,9,0.042
2015,10,09,9,0.042
2015,10,09,9,0.042
2015,10,09,9,0.042
2015,10,10,3,0.024
2015,10,10,3,0.024
2015,10,10,3,0.024
2015,10,10,3,0.024
2015,10,11,9,0.034
2015,10,11,9,0.034
2015,10,11,9,0.034
2015,10,11,9,0.034
2015,10,12,10,0.041
2015,10,12,10,0.041
2015,10,12,10,0.041
2015,10,12,10,0.041
2015,10,13,10,0.037
2015,10,13,10,0.037
2015,10,13,10,0.037
2015,10,13,10,0.037
2015,10,14,10,0.041
2015,10,14,10,0.041
2015,10,14,10,0.041
2015,10,14,10,0.041
2015,10,15,9,0.041
2015,10,15,9,0.041
2015,10,15,9,0.041
2015,10,15,9,0.041
2015,10,16,9,0.02
2015,10,16,9,0.02
2015,10,16,9,0.02
2015,10,16,9,0.02
2015,10,17,10,0.043
2015,10,17,10,0.043
2015,10,17,10,0.043
2015,10,17,10,0.043
2015,10,18,9,0.037
2015,10,18,9,0.037
2015,10,18,9,0.037
2015,10,18,9,0.037
2015,10,19,9,0.037
2015,10,19,9,0.037
2015,10,19,9,0.037
2015,10,19,9,0.037
2015,10,20,9,0.042
2015,10,20,9,0.042
2015,10,20,9,0.042
2015,10,20,9,0.042
2015,10,21,9,0.04
2015,10,21,9,0.04
2015,10,21,9,0.04
2015,10,21,9,0.04
2015,10,22,9,0.046
2015,10,22,9,0.046
2015,10,22,9,0.046
2015,10,22,9,0.046
2015,10,23,10,0.051
2015,10,23,10,0.051
2015,10,23,10,0.051
2015,10,23,10,0.051
2015,10,24,9,0.042
2015,10,24,9,0.042
2015,10,24,9,0.042
2015,10,24,9,0.042
2015,10,25,10,0.038
2015,10,25,10,0.038
2015,10,25,10,0.038
2015,10,25,10,0.038
2015,10,26,9,0.025
2015,10,26,9,0.025
2015,10,26,9,0.025
2015,10,26,9,0.025
2015,10,27,20,0.026
2015,10,27,20,0.026
2015,10,27,20,0.026
2015,10,27,20,0.026
2015,10,28,0,0.024
2015,10,28,0,0.024
2015,10,28,0,0.024
2015,10,28,0,0.024
2015,10,29,11,0.029
2015,10,29,11,0.029
2015,10,29,11,0.029
2015,10,29,11,0.029
2015,10,30,9,0.038
2015,10,30,9,0.038
2015,10,30,9,0.038
2015,10,30,9,0.038
2015,10,31,9,0.029
2015,10,31,9,0.029
2015,10,31,9,0.029
2015,10,31,9,0.029
2015,11,01,0,0.016
2015,11,01,0,0.016
2015,11,01,0,0.016
2015,11,01,0,0.016
2015,11,02,9,0.02
2015,11,02,9,0.02
2015,11,02,9,0.02
2015,11,02,9,0.02
2015,11,03,12,0.023
2015,11,03,12,0.023
2015,11,03,12,0.023
2015,11,03,12,0.023
2015,11,04,5,0.03
2015,11,04,5,0.03
2015,11,04,5,0.03
2015,11,04,5,0.03
2015,11,05,9,0.017
2015,11,05,9,0.017
2015,11,05,9,0.017
2015,11,05,9,0.017
2015,11,06,9,0.015
2015,11,06,9,0.015
2015,11,06,9,0.015
2015,11,06,9,0.015
2015,11,07,18,0.025
2015,11,07,18,0.025
2015,11,07,18,0.025
2015,11,07,18,0.025
2015,11,08,8,0.032
2015,11,08,8,0.032
2015,11,08,8,0.032
2015,11,08,8,0.032
2015,11,09,0,0.027
2015,11,09,0,0.027
2015,11,09,0,0.027
2015,11,09,0,0.027
2015,11,10,21,0.029
2015,11,10,21,0.029
2015,11,10,21,0.029
2015,11,10,21,0.029
2015,11,11,9,0.037
2015,11,11,9,0.037
2015,11,11,9,0.037
2015,11,11,9,0.037
2015,11,12,22,0.034
2015,11,12,22,0.034
2015,11,12,22,0.034
2015,11,12,22,0.034
2015,11,13,9,0.038
2015,11,13,9,0.038
2015,11,13,9,0.038
2015,11,13,9,0.038
2015,11,14,9,0.037
2015,11,14,9,0.037
2015,11,14,9,0.037
2015,11,14,9,0.037
2015,11,15,9,0.031
2015,11,15,9,0.031
2015,11,15,9,0.031
2015,11,15,9,0.031
2015,11,16,9,0.026
2015,11,16,9,0.026
2015,11,16,9,0.026
2015,11,16,9,0.026
2015,11,17,10,0.041
2015,11,17,10,0.041
2015,11,17,10,0.041
2015,11,17,10,0.041
2015,11,18,10,0.036
2015,11,18,10,0.036
2015,11,18,10,0.036
2015,11,18,10,0.036
2015,11,19,7,0.027
2015,11,19,7,0.027
2015,11,19,7,0.027
2015,11,19,7,0.027
2015,11,20,9,0.036
2015,11,20,9,0.036
2015,11,20,9,0.036
2015,11,20,9,0.036
2015,11,21,9,0.034
2015,11,21,9,0.034
2015,11,21,9,0.034
2015,11,21,9,0.034
2015,11,22,21,0.028
2015,11,22,21,0.028
2015,11,22,21,0.028
2015,11,22,21,0.028
2015,11,23,9,0.036
2015,11,23,9,0.036
2015,11,23,9,0.036
2015,11,23,9,0.036
2015,11,24,9,0.035
2015,11,24,9,0.035
2015,11,24,9,0.035
2015,11,24,9,0.035
2015,11,25,10,0.039
2015,11,25,10,0.039
2015,11,25,10,0.039
2015,11,25,10,0.039
2015,11,26,10,0.038
2015,11,26,10,0.038
2015,11,26,10,0.038
2015,11,26,10,0.038
2015,11,27,9,0.034
2015,11,27,9,0.034
2015,11,27,9,0.034
2015,11,27,9,0.034
2015,11,28,9,0.031
2015,11,28,9,0.031
2015,11,28,9,0.031
2015,11,28,9,0.031
2015,11,29,10,0.035
2015,11,29,10,0.035
2015,11,29,10,0.035
2015,11,29,10,0.035
2015,11,30,7,0.011
2015,11,30,7,0.011
2015,11,30,7,0.011
2015,11,30,7,0.011
2015,12,01,0,0.006
2015,12,01,0,0.006
2015,12,01,0,0.006
2015,12,01,0,0.006
2015,12,02,18,0.024
2015,12,02,18,0.024
2015,12,02,18,0.024
2015,12,02,18,0.024
2015,12,03,5,0.026
2015,12,03,5,0.026
2015,12,03,5,0.026
2015,12,03,5,0.026
2015,12,04,9,0.03
2015,12,04,9,0.03
2015,12,04,9,0.03
2015,12,04,9,0.03
2015,12,05,10,0.028
2015,12,05,10,0.028
2015,12,05,10,0.028
2015,12,05,10,0.028
2015,12,06,9,0.031
2015,12,06,9,0.031
2015,12,06,9,0.031
2015,12,06,9,0.031
2015,12,07,9,0.008
2015,12,07,9,0.008
2015,12,07,9,0.008
2015,12,07,9,0.008
2015,12,08,9,0.016
2015,12,08,9,0.016
2015,12,08,9,0.016
2015,12,08,9,0.016
2015,12,09,10,0.03
2015,12,09,10,0.03
2015,12,09,10,0.03
2015,12,09,10,0.03
2015,12,10,10,0.034
2015,12,10,10,0.034
2015,12,10,10,0.034
2015,12,10,10,0.034
2015,12,11,9,0.034
2015,12,11,9,0.034
2015,12,11,9,0.034
2015,12,11,9,0.034
2015,12,12,9,0.026
2015,12,12,9,0.026
2015,12,12,9,0.026
2015,12,12,9,0.026
2015,12,13,10,0.027
2015,12,13,10,0.027
2015,12,13,10,0.027
2015,12,13,10,0.027
2015,12,14,21,0.027
2015,12,14,21,0.027
2015,12,14,21,0.027
2015,12,14,21,0.027
2015,12,15,9,0.031
2015,12,15,9,0.031
2015,12,15,9,0.031
2015,12,15,9,0.031
2015,12,16,9,0.017
2015,12,16,9,0.017
2015,12,16,9,0.017
2015,12,16,9,0.017
2015,12,17,0,0.007
2015,12,17,0,0.007
2015,12,17,0,0.007
2015,12,17,0,0.007
2015,12,18,20,0.029
2015,12,18,20,0.029
2015,12,18,20,0.029
2015,12,18,20,0.029
2015,12,19,9,0.033
2015,12,19,9,0.033
2015,12,19,9,0.033
2015,12,19,9,0.033
2015,12,20,9,0.032
2015,12,20,9,0.032
2015,12,20,9,0.032
2015,12,20,9,0.032
2015,12,21,8,0.006
2015,12,21,8,0.006
2015,12,21,8,0.006
2015,12,21,8,0.006
2015,12,22,10,0.019
2015,12,22,10,0.019
2015,12,22,10,0.019
2015,12,22,10,0.019
2015,12,23,21,0.024
2015,12,23,21,0.024
2015,12,23,21,0.024
2015,12,23,21,0.024
2015,12,24,0,0.022
2015,12,24,0,0.022
2015,12,24,0,0.022
2015,12,24,0,0.022
2015,12,25,9,0.018
2015,12,25,9,0.018
2015,12,25,9,0.018
2015,12,25,9,0.018
2015,12,26,10,0.013
2015,12,26,10,0.013
2015,12,26,10,0.013
2015,12,26,10,0.013
2015,12,27,9,0.026
2015,12,27,9,0.026
2015,12,27,9,0.026
2015,12,27,9,0.026
2015,12,28,18,0.021
2015,12,28,18,0.021
2015,12,28,18,0.021
2015,12,28,18,0.021
2015,12,29,10,0.022
2015,12,29,10,0.022
2015,12,29,10,0.022
2015,12,29,10,0.022
2015,12,30,20,0.024
2015,12,30,20,0.024
2015,12,30,20,0.024
2015,12,30,20,0.024
2015,12,31,0,0.02
2015,12,31,0,0.02
2015,12,31,0,0.02
2015,12,31,0,0.02
2016,01,01,9,0.027
2016,01,01,9,0.027
2016,01,01,9,0.027
2016,01,01,9,0.027
2016,01,02,8,0.033
2016,01,02,8,0.033
2016,01,02,8,0.033
2016,01,02,8,0.033
2016,01,03,9,0.028
2016,01,03,9,0.028
2016,01,03,9,0.028
2016,01,03,9,0.028
2016,01,04,19,0.03
2016,01,04,19,0.03
2016,01,04,19,0.03
2016,01,04,19,0.03
2016,01,05,9,0.033
2016,01,05,9,0.033
2016,01,05,9,0.033
2016,01,05,9,0.033
2016,01,06,10,0.031
2016,01,06,10,0.031
2016,01,06,10,0.031
2016,01,06,10,0.031
2016,01,07,0,0.023
2016,01,07,0,0.023
2016,01,07,0,0.023
2016,01,07,0,0.023
2016,01,08,12,0.013
2016,01,08,12,0.013
2016,01,08,12,0.013
2016,01,08,12,0.013
2016,01,09,21,0.03
2016,01,09,21,0.03
2016,01,09,21,0.03
2016,01,09,21,0.03
2016,01,10,8,0.032
2016,01,10,8,0.032
2016,01,10,8,0.032
2016,01,10,8,0.032
2016,01,11,9,0.032
2016,01,11,9,0.032
2016,01,11,9,0.032
2016,01,11,9,0.032
2016,01,12,12,0.035
2016,01,12,12,0.035
2016,01,12,12,0.035
2016,01,12,12,0.035
2016,01,13,8,0.037
2016,01,13,8,0.037
2016,01,13,8,0.037
2016,01,13,8,0.037
2016,01,14,9,0.034
2016,01,14,9,0.034
2016,01,14,9,0.034
2016,01,14,9,0.034
2016,01,15,19,0.031
2016,01,15,19,0.031
2016,01,15,19,0.031
2016,01,15,19,0.031
2016,01,16,9,0.031
2016,01,16,9,0.031
2016,01,16,9,0.031
2016,01,16,9,0.031
2016,01,17,0,0.024
2016,01,17,0,0.024
2016,01,17,0,0.024
2016,01,17,0,0.024
2016,01,18,9,0.034
2016,01,18,9,0.034
2016,01,18,9,0.034
2016,01,18,9,0.034
2016,01,19,9,0.033
2016,01,19,9,0.033
2016,01,19,9,0.033
2016,01,19,9,0.033
2016,01,20,19,0.026
2016,01,20,19,0.026
2016,01,20,19,0.026
2016,01,20,19,0.026
2016,01,21,9,0.034
2016,01,21,9,0.034
2016,01,21,9,0.034
2016,01,21,9,0.034
2016,01,22,16,0.031
2016,01,22,16,0.031
2016,01,22,16,0.031
2016,01,22,16,0.031
2016,01,23,10,0.038
2016,01,23,10,0.038
2016,01,23,10,0.038
2016,01,23,10,0.038
2016,01,24,9,0.038
2016,01,24,9,0.038
2016,01,24,9,0.038
2016,01,24,9,0.038
2016,01,25,10,0.027
2016,01,25,10,0.027
2016,01,25,10,0.027
2016,01,25,10,0.027
2016,01,26,10,0.033
2016,01,26,10,0.033
2016,01,26,10,0.033
2016,01,26,10,0.033
2016,01,27,9,0.027
2016,01,27,9,0.027
2016,01,27,9,0.027
2016,01,27,9,0.027
2016,01,28,9,0.023
2016,01,28,9,0.023
2016,01,28,9,0.023
2016,01,28,9,0.023
2016,01,29,11,0.037
2016,01,29,11,0.037
2016,01,29,11,0.037
2016,01,29,11,0.037
2016,01,30,10,0.037
2016,01,30,10,0.037
2016,01,30,10,0.037
2016,01,30,10,0.037
2016,01,31,10,0.047
2016,01,31,10,0.047
2016,01,31,10,0.047
2016,01,31,10,0.047
2016,02,01,9,0.04
2016,02,01,9,0.04
2016,02,01,9,0.04
2016,02,01,9,0.04
2016,02,02,14,0.036
2016,02,02,14,0.036
2016,02,02,14,0.036
2016,02,02,14,0.036
2016,02,03,10,0.033
2016,02,03,10,0.033
2016,02,03,10,0.033
2016,02,03,10,0.033
2016,02,04,21,0.026
2016,02,04,21,0.026
2016,02,04,21,0.026
2016,02,04,21,0.026
2016,02,05,10,0.035
2016,02,05,10,0.035
2016,02,05,10,0.035
2016,02,05,10,0.035
2016,02,06,10,0.037
2016,02,06,10,0.037
2016,02,06,10,0.037
2016,02,06,10,0.037
2016,02,07,13,0.038
2016,02,07,13,0.038
2016,02,07,13,0.038
2016,02,07,13,0.038
2016,02,08,11,0.041
2016,02,08,11,0.041
2016,02,08,11,0.041
2016,02,08,11,0.041
2016,02,09,20,0.026
2016,02,09,20,0.026
2016,02,09,20,0.026
2016,02,09,20,0.026
2016,02,10,20,0.034
2016,02,10,20,0.034
2016,02,10,20,0.034
2016,02,10,20,0.034
2016,02,11,10,0.04
2016,02,11,10,0.04
2016,02,11,10,0.04
2016,02,11,10,0.04
2016,02,12,8,0.031
2016,02,12,8,0.031
2016,02,12,8,0.031
2016,02,12,8,0.031
2016,02,13,11,0.042
2016,02,13,11,0.042
2016,02,13,11,0.042
2016,02,13,11,0.042
2016,02,14,9,0.04
2016,02,14,9,0.04
2016,02,14,9,0.04
2016,02,14,9,0.04
2016,02,15,0,0.035
2016,02,15,0,0.035
2016,02,15,0,0.035
2016,02,15,0,0.035
2016,02,16,10,0.037
2016,02,16,10,0.037
2016,02,16,10,0.037
2016,02,16,10,0.037
2016,02,17,10,0.039
2016,02,17,10,0.039
2016,02,17,10,0.039
2016,02,17,10,0.039
2016,02,18,10,0.038
2016,02,18,10,0.038
2016,02,18,10,0.038
2016,02,18,10,0.038
2016,02,19,10,0.04
2016,02,19,10,0.04
2016,02,19,10,0.04
2016,02,19,10,0.04
2016,02,20,10,0.042
2016,02,20,10,0.042
2016,02,20,10,0.042
2016,02,20,10,0.042
2016,02,21,10,0.033
2016,02,21,10,0.033
2016,02,21,10,0.033
2016,02,21,10,0.033
2016,02,22,17,0.032
2016,02,22,17,0.032
2016,02,22,17,0.032
2016,02,22,17,0.032
2016,02,23,0,0.028
2016,02,23,0,0.028
2016,02,23,0,0.028
2016,02,23,0,0.028
2016,02,24,15,0.036
2016,02,24,15,0.036
2016,02,24,15,0.036
2016,02,24,15,0.036
2016,02,25,12,0.04
2016,02,25,12,0.04
2016,02,25,12,0.04
2016,02,25,12,0.04
2016,02,26,9,0.038
2016,02,26,9,0.038
2016,02,26,9,0.038
2016,02,26,9,0.038
2016,02,27,10,0.04
2016,02,27,10,0.04
2016,02,27,10,0.04
2016,02,27,10,0.04
2016,02,28,11,0.048
2016,02,28,11,0.048
2016,02,28,11,0.048
2016,02,28,11,0.048
2016,02,29,10,0.053
2016,02,29,10,0.053
2016,02,29,10,0.053
2016,02,29,10,0.053
2016,03,01,11,0.053
2016,03,01,11,0.053
2016,03,01,11,0.053
2016,03,01,11,0.053
2016,03,02,0,0.042
2016,03,02,0,0.042
2016,03,02,0,0.042
2016,03,02,0,0.042
2016,03,03,11,0.038
2016,03,03,11,0.038
2016,03,03,11,0.038
2016,03,03,11,0.038
2016,03,04,10,0.034
2016,03,04,10,0.034
2016,03,04,10,0.034
2016,03,04,10,0.034
2016,03,05,11,0.038
2016,03,05,11,0.038
2016,03,05,11,0.038
2016,03,05,11,0.038
2016,03,06,10,0.037
2016,03,06,10,0.037
2016,03,06,10,0.037
2016,03,06,10,0.037
2016,03,07,10,0.042
2016,03,07,10,0.042
2016,03,07,10,0.042
2016,03,07,10,0.042
2016,03,08,10,0.052
2016,03,08,10,0.052
2016,03,08,10,0.052
2016,03,08,10,0.052
2016,03,09,9,0.043
2016,03,09,9,0.043
2016,03,09,9,0.043
2016,03,09,9,0.043
2016,03,10,10,0.045
2016,03,10,10,0.045
2016,03,10,10,0.045
2016,03,10,10,0.045
2016,03,11,11,0.044
2016,03,11,11,0.044
2016,03,11,11,0.044
2016,03,11,11,0.044
2016,03,12,9,0.046
2016,03,12,9,0.046
2016,03,12,9,0.046
2016,03,12,9,0.046
2016,03,13,9,0.037
2016,03,13,9,0.037
2016,03,13,9,0.037
2016,03,13,9,0.037
2016,03,14,10,0.035
2016,03,14,10,0.035
2016,03,14,10,0.035
2016,03,14,10,0.035
2016,03,15,10,0.045
2016,03,15,10,0.045
2016,03,15,10,0.045
2016,03,15,10,0.045
2016,03,16,10,0.056
2016,03,16,10,0.056
2016,03,16,10,0.056
2016,03,16,10,0.056
2016,03,17,10,0.053
2016,03,17,10,0.053
2016,03,17,10,0.053
2016,03,17,10,0.053
2016,03,18,10,0.055
2016,03,18,10,0.055
2016,03,18,10,0.055
2016,03,18,10,0.055
2016,03,19,13,0.035
2016,03,19,13,0.035
2016,03,19,13,0.035
2016,03,19,13,0.035
2016,03,20,0,0.027
2016,03,20,0,0.027
2016,03,20,0,0.027
2016,03,20,0,0.027
2016,03,21,10,0.048
2016,03,21,10,0.048
2016,03,21,10,0.048
2016,03,21,10,0.048
2016,03,22,10,0.049
2016,03,22,10,0.049
2016,03,22,10,0.049
2016,03,22,10,0.049
2016,03,23,11,0.053
2016,03,23,11,0.053
2016,03,23,11,0.053
2016,03,23,11,0.053
2016,03,24,10,0.053
2016,03,24,10,0.053
2016,03,24,10,0.053
2016,03,24,10,0.053
2016,03,25,10,0.043
2016,03,25,10,0.043
2016,03,25,10,0.043
2016,03,25,10,0.043
2016,03,26,10,0.036
2016,03,26,10,0.036
2016,03,26,10,0.036
2016,03,26,10,0.036
2016,03,27,0,0.025
2016,03,27,0,0.025
2016,03,27,0,0.025
2016,03,27,0,0.025
2016,03,28,12,0.049
2016,03,28,12,0.049
2016,03,28,12,0.049
2016,03,28,12,0.049
2016,03,29,10,0.047
2016,03,29,10,0.047
2016,03,29,10,0.047
2016,03,29,10,0.047
2016,03,30,10,0.053
2016,03,30,10,0.053
2016,03,30,10,0.053
2016,03,30,10,0.053
2016,03,31,9,0.047
2016,03,31,9,0.047
2016,03,31,9,0.047
2016,03,31,9,0.047
