D-AQI,DMean PM10,PM10 AQI,PM-WEIGHT,DMax NO2,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 AQI,SO2-WEIGHT,DMax CO,CO AQI,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
,45,42,1,20.4,19,24,0.055,51,17,0.7,0,24,0.5,6,24,2018,08,24,Los Angeles-North Main Street,34.06659,-118.22688,8/24/2018
,35,32,1,30.2,28,24,0.046,43,17,1.5,1,24,0.6,7,24,2018,08,30,Los Angeles-North Main Street,34.06659,-118.22688,8/30/2018
,35,32,1,30.2,28,24,0.046,43,17,1.5,1,24,0.6,7,24,2018,08,30,Los Angeles-North Main Street,34.06659,-118.22688,8/30/2018
,21,19,1,18.5,17,24,0.041,38,17,0.1,0,24,0.3,3,24,2018,09,05,Los Angeles-North Main Street,34.06659,-118.22688,9/5/2018
,21,19,1,18.5,17,24,0.041,38,17,0.1,0,24,0.3,3,24,2018,09,05,Los Angeles-North Main Street,34.06659,-118.22688,9/5/2018
,36,33,1,21.5,20,24,0.045,42,17,0.8,0,24,0.4,5,24,2018,09,11,Los Angeles-North Main Street,34.06659,-118.22688,9/11/2018
,36,33,1,41.5,39,24,0.045,42,17,1.4,1,24,0.8,9,24,2018,09,17,Los Angeles-North Main Street,34.06659,-118.22688,9/17/2018
,36,33,1,41.5,39,24,0.045,42,17,1.4,1,24,0.7,8,24,2018,09,17,Los Angeles-North Main Street,34.06659,-118.22688,9/17/2018
,28,26,1,27.4,25,24,0.052,48,17,0.6,0,24,0.5,6,24,2018,09,23,Los Angeles-North Main Street,34.06659,-118.22688,9/23/2018
,28,26,1,27.4,25,24,0.052,48,17,0.6,0,24,0.4,5,24,2018,09,23,Los Angeles-North Main Street,34.06659,-118.22688,9/23/2018
,25,23,1,15.1,14,24,0.045,42,17,0.4,0,24,0.3,3,24,2018,09,29,Los Angeles-North Main Street,34.06659,-118.22688,9/29/2018
,25,23,1,15.1,14,24,0.045,42,17,0.4,0,24,0.3,3,24,2018,09,29,Los Angeles-North Main Street,34.06659,-118.22688,9/29/2018
,21,19,1,28.4,26,24,0.033,31,17,0.4,0,23,0.4,5,24,2018,10,05,Los Angeles-North Main Street,34.06659,-118.22688,10/5/2018
,21,19,1,28.4,26,24,0.033,31,17,0.4,0,23,0.4,5,24,2018,10,05,Los Angeles-North Main Street,34.06659,-118.22688,10/5/2018
,20,19,1,29.9,27,24,0.039,36,17,0.2,0,24,0.4,5,24,2018,10,11,Los Angeles-North Main Street,34.06659,-118.22688,10/11/2018
,20,19,1,29.9,27,24,0.039,36,17,0.2,0,24,0.4,5,24,2018,10,11,Los Angeles-North Main Street,34.06659,-118.22688,10/11/2018
,33,31,1,46.5,43,24,0.041,38,17,0.9,0,24,0.8,9,24,2018,10,17,Los Angeles-North Main Street,34.06659,-118.22688,10/17/2018
,33,31,1,46.5,43,24,0.041,38,17,0.9,0,24,0.7,8,24,2018,10,17,Los Angeles-North Main Street,34.06659,-118.22688,10/17/2018
,68,57,1,48.4,45,24,0.046,43,17,1,1,24,1.1,13,24,2018,10,29,Los Angeles-North Main Street,34.06659,-118.22688,10/29/2018
,46,43,1,42.4,40,24,0.057,58,17,2.4,3,24,1.3,15,24,2018,11,04,Los Angeles-North Main Street,34.06659,-118.22688,11/4/2018
,46,43,1,42.4,40,24,0.057,58,17,2.4,3,24,1.1,13,24,2018,11,04,Los Angeles-North Main Street,34.06659,-118.22688,11/4/2018
,56,51,1,46.2,43,24,0.043,40,17,1.9,1,24,1.3,15,24,2018,11,10,Los Angeles-North Main Street,34.06659,-118.22688,11/10/2018
,56,51,1,46.2,43,24,0.043,40,17,1.9,1,24,1.3,15,2,2018,11,10,Los Angeles-North Main Street,34.06659,-118.22688,11/10/2018
,14,13,1,21.2,20,24,0.032,30,17,0.2,0,24,0.5,6,24,2018,11,22,Los Angeles-North Main Street,34.06659,-118.22688,11/22/2018
,27,25,1,33.7,31,24,0.028,26,17,0.7,0,24,1,11,24,2018,11,28,Los Angeles-North Main Street,34.06659,-118.22688,11/28/2018
,27,25,1,33.7,31,24,0.028,26,17,0.7,0,24,0.8,9,24,2018,11,28,Los Angeles-North Main Street,34.06659,-118.22688,11/28/2018
,27,25,1,34.2,32,24,0.008,7,17,0.6,0,24,1.1,13,24,2018,12,10,Los Angeles-North Main Street,34.06659,-118.22688,12/10/2018
,33,31,1,30.3,28,24,0.023,21,17,1.1,1,24,1.5,17,24,2018,12,16,Los Angeles-North Main Street,34.06659,-118.22688,12/16/2018
,51,47,1,44.3,42,24,0.014,13,17,0.8,0,24,1.3,15,24,2018,12,22,Los Angeles-North Main Street,34.06659,-118.22688,12/22/2018
,18,17,1,37.3,35,24,0.035,32,17,0.6,0,24,0.6,7,24,2018,12,28,Los Angeles-North Main Street,34.06659,-118.22688,12/28/2018
,18,17,1,37.3,35,24,0.035,32,17,0.6,0,24,0.6,7,24,2018,12,28,Los Angeles-North Main Street,34.06659,-118.22688,12/28/2018
,67,57,1,51.9,48,24,0.021,19,17,1.5,1,24,1.5,17,24,2018,01,02,Long Beach (Hudson),33.8025,-118.22,1/2/2018
,27,25,1,38.8,36,24,0.021,19,17,0.8,0,24,0.8,9,24,2018,01,08,Long Beach (Hudson),33.8025,-118.22,1/8/2018
,27,25,1,50.3,47,24,0.033,31,17,2.3,3,24,0.8,9,24,2018,01,14,Long Beach (Hudson),33.8025,-118.22,1/14/2018
,42,39,1,23.2,22,24,0.036,33,17,1,1,24,0.3,3,24,2018,01,20,Long Beach (Hudson),33.8025,-118.22,1/20/2018
,32,30,1,41.1,39,24,0.03,28,17,1.3,1,24,0.8,9,24,2018,01,26,Long Beach (Hudson),33.8025,-118.22,1/26/2018
,65,56,1,61.4,58,24,0.009,8,17,3.8,4,24,2,23,24,2018,02,01,Long Beach (Hudson),33.8025,-118.22,2/1/2018
,47,44,1,49.2,46,24,0.027,25,17,1.6,1,24,1.4,16,24,2018,02,07,Long Beach (Hudson),33.8025,-118.22,2/7/2018
,17,16,1,39.6,37,24,0.039,36,17,0.9,0,24,0.4,5,24,2018,02,13,Long Beach (Hudson),33.8025,-118.22,2/13/2018
,84,65,1,24.1,23,24,0.04,37,17,1.1,1,24,0.2,2,24,2018,02,19,Long Beach (Hudson),33.8025,-118.22,2/19/2018
,23,21,1,36.8,34,24,0.047,44,17,1.7,1,24,0.7,8,24,2018,02,25,Long Beach (Hudson),33.8025,-118.22,2/25/2018
,7,6,1,25.7,24,24,0.043,40,17,1.1,1,24,0.3,3,24,2018,03,03,Long Beach (Hudson),33.8025,-118.22,3/3/2018
,19,18,1,30.1,28,24,0.029,27,17,2.5,3,24,0.4,5,24,2018,03,09,Long Beach (Hudson),33.8025,-118.22,3/9/2018
,21,19,1,16.6,15,24,0.04,37,17,1.2,1,24,0.2,2,24,2018,03,15,Long Beach (Hudson),33.8025,-118.22,3/15/2018
,32,30,1,39.7,37,24,0.043,40,17,9.7,13,24,0.7,8,24,2018,03,27,Long Beach (Hudson),33.8025,-118.22,3/27/2018
,20,19,1,26.1,25,24,0.042,39,17,3.3,4,24,1,11,24,2018,04,02,Long Beach (Hudson),33.8025,-118.22,4/2/2018
,30,28,1,29.4,27,24,0.043,40,17,4.9,6,24,0.4,5,24,2018,04,08,Long Beach (Hudson),33.8025,-118.22,4/8/2018
,40,37,1,42.2,40,24,0.063,77,17,5.3,7,24,1.1,13,24,2018,04,14,Long Beach (Hudson),33.8025,-118.22,4/14/2018
,32,30,1,26,25,24,0.045,42,17,4.3,6,24,0.3,3,24,2018,04,20,Long Beach (Hudson),33.8025,-118.22,4/20/2018
,31,29,1,17.7,16,24,0.04,37,17,3.8,4,24,0.2,2,24,2018,04,26,Long Beach (Hudson),33.8025,-118.22,4/26/2018
,25,23,1,33.8,31,24,0.038,35,17,1.4,1,24,0.3,3,24,2018,05,02,Long Beach (Hudson),33.8025,-118.22,5/2/2018
,25,23,1,22.4,21,24,0.04,37,17,3.2,4,24,0.2,2,24,2018,05,08,Long Beach (Hudson),33.8025,-118.22,5/8/2018
,25,23,1,25.5,24,24,0.038,35,17,1.4,1,24,0.3,3,24,2018,05,14,Long Beach (Hudson),33.8025,-118.22,5/14/2018
,21,19,1,10.7,9,24,0.04,37,17,1.6,1,24,0.2,2,24,2018,05,20,Long Beach (Hudson),33.8025,-118.22,5/20/2018
,15,14,1,20.2,19,24,0.037,34,17,3.1,4,24,0.2,2,24,2018,05,26,Long Beach (Hudson),33.8025,-118.22,5/26/2018
,27,25,1,21.3,20,21,0.041,38,14,3.2,4,21,0,0,7,2018,06,07,Long Beach (Hudson),33.8025,-118.22,6/7/2018
,34,31,1,32,30,24,0.035,32,17,3.6,4,24,0.2,2,24,2018,06,13,Long Beach (Hudson),33.8025,-118.22,6/13/2018
,24,22,1,18.1,17,24,0.038,35,17,3.4,4,24,0.2,2,24,2018,06,25,Long Beach (Hudson),33.8025,-118.22,6/25/2018
,11,10,1,6.7,6,24,0.037,34,17,2.7,3,24,0.1,1,24,2018,07,01,Long Beach (Hudson),33.8025,-118.22,7/1/2018
,37,34,1,22.3,21,24,0.031,29,17,5.7,7,24,0.2,2,24,2018,07,07,Long Beach (Hudson),33.8025,-118.22,7/7/2018
,34,31,1,21.6,20,24,0.026,24,17,1.5,1,24,0.4,5,24,2018,07,13,Long Beach (Hudson),33.8025,-118.22,7/13/2018
,44,41,1,21.8,20,24,0.029,27,17,2.1,3,24,0.3,3,24,2018,07,25,Long Beach (Hudson),33.8025,-118.22,7/25/2018
,46,43,1,24.9,23,24,0.027,25,17,3.8,4,24,0.3,3,24,2018,07,31,Long Beach (Hudson),33.8025,-118.22,7/31/2018
,47,44,1,26.9,25,24,0.046,43,17,4.2,6,24,0.3,3,24,2018,08,06,Long Beach (Hudson),33.8025,-118.22,8/6/2018
,20,19,1,8.4,8,24,0.023,21,17,1.8,1,24,0.1,1,24,2018,08,12,Long Beach (Hudson),33.8025,-118.22,8/12/2018
,28,26,1,14.4,13,24,0.034,31,17,4.9,6,24,0.2,2,24,2018,08,18,Long Beach (Hudson),33.8025,-118.22,8/18/2018
,40,37,1,16.2,15,24,0.042,39,17,1.3,1,24,0.4,5,24,2018,08,24,Long Beach (Hudson),33.8025,-118.22,8/24/2018
,40,37,1,25.2,24,24,0.032,30,17,4,6,24,0.4,5,24,2018,08,30,Long Beach (Hudson),33.8025,-118.22,8/30/2018
,26,24,1,17.7,16,24,0.031,29,17,4.1,6,24,0.2,2,24,2018,09,11,Long Beach (Hudson),33.8025,-118.22,9/11/2018
,44,41,1,43.6,41,24,0.033,31,17,6.4,9,24,0.8,9,24,2018,09,17,Long Beach (Hudson),33.8025,-118.22,9/17/2018
,23,21,1,19.4,18,24,0.04,37,17,6.1,9,24,0.3,3,24,2018,09,23,Long Beach (Hudson),33.8025,-118.22,9/23/2018
,17,16,1,13.1,12,24,0.037,34,17,3.3,4,24,0.2,2,24,2018,09,29,Long Beach (Hudson),33.8025,-118.22,9/29/2018
,19,18,1,24.7,23,24,0.03,28,17,3.9,4,24,0.3,3,24,2018,10,05,Long Beach (Hudson),33.8025,-118.22,10/5/2018
,30,28,1,34.4,32,24,0.032,30,17,1.1,1,24,0.4,5,24,2018,10,11,Long Beach (Hudson),33.8025,-118.22,10/11/2018
,41,38,1,43.9,41,24,0.031,29,17,7.4,10,24,1.2,14,24,2018,10,17,Long Beach (Hudson),33.8025,-118.22,10/17/2018
,44,41,1,29.6,27,24,0.036,33,17,1.5,1,24,0.4,5,24,2018,10,23,Long Beach (Hudson),33.8025,-118.22,10/23/2018
,31,29,1,25.6,24,24,0.034,31,17,1.2,1,24,0.6,7,24,2018,10,29,Long Beach (Hudson),33.8025,-118.22,10/29/2018
,21,19,1,36.5,34,24,0.022,20,17,3.7,4,24,1,11,24,2018,11,04,Long Beach (Hudson),33.8025,-118.22,11/4/2018
,58,52,1,42.1,40,24,0.027,25,17,10.5,14,24,1.2,14,24,2018,11,10,Long Beach (Hudson),33.8025,-118.22,11/10/2018
,44,41,1,46.9,43,24,0.018,17,17,2.5,3,24,1.5,17,24,2018,11,16,Long Beach (Hudson),33.8025,-118.22,11/16/2018
,12,11,1,16.5,15,24,0.034,31,17,1.6,1,24,0.3,3,24,2018,11,22,Long Beach (Hudson),33.8025,-118.22,11/22/2018
,23,21,1,30.8,28,23,0.033,31,17,0.5,0,23,1,11,24,2018,11,28,Long Beach (Hudson),33.8025,-118.22,11/28/2018
,44,41,1,46.5,43,24,0.003,3,17,2.6,3,24,1.2,14,24,2018,12,10,Long Beach (Hudson),33.8025,-118.22,12/10/2018
,31,29,1,37.9,35,24,0.028,26,17,9.4,13,24,1.6,18,24,2018,12,16,Long Beach (Hudson),33.8025,-118.22,12/16/2018
,33,31,1,45.9,42,24,0.017,16,17,3.3,4,24,1.1,13,24,2018,12,22,Long Beach (Hudson),33.8025,-118.22,12/22/2018
,38,35,1,44.2,42,24,0.027,25,17,3.8,4,24,0.7,8,24,2018,12,28,Long Beach (Hudson),33.8025,-118.22,12/28/2018
,12,11,1,31.7,29,24,0.042,39,17,1.3,1,24,0.3,3,24,2018,02,13,LAX Hastings,33.95507,-118.43049,2/13/2018
,22,20,1,5.7,5,24,0.045,42,17,0.6,0,24,0.2,2,24,2018,02,19,LAX Hastings,33.95507,-118.43049,2/19/2018
,19,18,1,42.3,40,24,0.049,45,17,1.7,1,24,0.6,7,24,2018,02,25,LAX Hastings,33.95507,-118.43049,2/25/2018
,23,21,1,51.1,48,24,0.038,35,17,4.1,6,24,0.9,10,24,2018,03,07,LAX Hastings,33.95507,-118.43049,3/7/2018
,17,16,1,38,36,24,0.036,33,17,1.3,1,24,0.5,6,24,2018,03,09,LAX Hastings,33.95507,-118.43049,3/9/2018
,12,11,1,7.7,7,24,0.045,42,17,0.6,0,24,0.2,2,24,2018,03,15,LAX Hastings,33.95507,-118.43049,3/15/2018
,15,14,1,43.2,41,24,0.035,32,17,2.5,3,24,0.5,6,24,2018,03,21,LAX Hastings,33.95507,-118.43049,3/21/2018
,17,16,1,41.2,39,24,0.05,46,17,2.1,3,24,0.4,5,24,2018,03,27,LAX Hastings,33.95507,-118.43049,3/27/2018
,21,19,1,29.3,27,24,0.056,54,17,1.6,1,24,0.3,3,24,2018,05,08,LAX Hastings,33.95507,-118.43049,5/8/2018
,18,17,1,19.2,18,24,0.043,40,17,1.1,1,24,0.3,3,24,2018,05,14,LAX Hastings,33.95507,-118.43049,5/14/2018
,21,19,1,4.1,4,24,0.044,41,17,0.7,0,24,0.1,1,24,2018,05,20,LAX Hastings,33.95507,-118.43049,5/20/2018
,14,13,1,6.9,6,24,0.038,35,17,1.1,1,24,0.2,2,24,2018,05,26,LAX Hastings,33.95507,-118.43049,5/26/2018
,22,20,1,16.3,15,24,0.04,37,17,1.6,1,24,0.3,3,24,2018,06,01,LAX Hastings,33.95507,-118.43049,6/1/2018
,20,19,1,13.7,12,24,0.045,42,17,0.9,0,24,0.3,3,24,2018,06,07,LAX Hastings,33.95507,-118.43049,6/7/2018
,18,17,1,9.9,8,24,0.044,41,17,0.8,0,24,0.2,2,24,2018,06,13,LAX Hastings,33.95507,-118.43049,6/13/2018
,18,17,1,7.5,7,24,0.042,39,17,0.7,0,24,0.1,1,24,2018,06,19,LAX Hastings,33.95507,-118.43049,6/19/2018
,15,14,1,10.7,9,24,0.041,38,17,0.7,0,24,0.2,2,24,2018,06,25,LAX Hastings,33.95507,-118.43049,6/25/2018
,9,8,1,8.2,8,24,0.039,36,17,0.8,0,24,0.2,2,24,2018,07,01,LAX Hastings,33.95507,-118.43049,7/1/2018
,35,32,1,18.1,17,24,0.045,42,17,1.5,1,24,0.3,3,24,2018,07,07,LAX Hastings,33.95507,-118.43049,7/7/2018
,31,29,1,5,5,24,0.029,27,17,0.5,0,24,0.1,1,24,2018,07,13,LAX Hastings,33.95507,-118.43049,7/13/2018
,10,9,1,7.8,7,24,0.031,29,17,1.3,1,24,0.2,2,24,2018,07,19,LAX Hastings,33.95507,-118.43049,7/19/2018
,28,26,1,21.9,20,24,0.045,42,17,1.1,1,24,0.2,2,24,2018,07,25,LAX Hastings,33.95507,-118.43049,7/25/2018
,10,9,1,6.7,6,24,0.033,31,17,0.6,0,24,0.2,2,24,2018,07,31,LAX Hastings,33.95507,-118.43049,7/31/2018
,26,24,1,21.5,20,24,0.042,39,17,2.1,3,24,0.3,3,24,2018,08,06,LAX Hastings,33.95507,-118.43049,8/6/2018
,15,14,1,10.9,9,24,0.029,27,17,1.5,1,24,0.1,1,24,2018,08,12,LAX Hastings,33.95507,-118.43049,8/12/2018
,23,21,1,3.9,3,24,0.041,38,17,0.5,0,24,0.2,2,24,2018,08,18,LAX Hastings,33.95507,-118.43049,8/18/2018
,43,40,1,11.8,10,24,0.055,51,17,0.7,0,24,0.5,6,24,2018,08,24,LAX Hastings,33.95507,-118.43049,8/24/2018
,24,22,1,24.8,23,24,0.042,39,17,2,3,24,0.3,3,24,2018,08,30,LAX Hastings,33.95507,-118.43049,8/30/2018
,8,7,1,3.9,3,24,0.042,39,17,0.4,0,24,0.2,2,24,2018,09,05,LAX Hastings,33.95507,-118.43049,9/5/2018
,20,19,1,15.1,14,24,0.048,44,17,0.9,0,24,0.3,3,24,2018,09,11,LAX Hastings,33.95507,-118.43049,9/11/2018
,16,15,1,8.4,8,24,0.044,41,17,0,0,24,0.2,2,24,2018,09,29,LAX Hastings,33.95507,-118.43049,9/29/2018
,14,13,1,22.2,21,20,0.036,33,14,-0.3,0,20,0.2,2,17,2018,10,05,LAX Hastings,33.95507,-118.43049,10/5/2018
,15,14,1,22.7,21,24,0.041,38,17,0,0,24,0.3,3,24,2018,10,11,LAX Hastings,33.95507,-118.43049,10/11/2018
,27,25,1,40.8,38,24,0.037,34,17,2.1,3,24,0.8,9,24,2018,10,17,LAX Hastings,33.95507,-118.43049,10/17/2018
,45,42,1,44.4,42,24,0.059,64,17,1.7,1,24,0.7,8,24,2018,10,29,LAX Hastings,33.95507,-118.43049,10/29/2018
,31,29,1,47.7,44,24,0.049,45,17,2.7,3,24,1.2,14,24,2018,11,04,LAX Hastings,33.95507,-118.43049,11/4/2018
,32,30,1,37.7,35,24,0.048,44,17,2,3,24,0.6,7,24,2018,11,10,LAX Hastings,33.95507,-118.43049,11/10/2018
,31,29,1,45.7,42,24,0.03,28,17,5.8,7,24,0.9,10,24,2018,11,16,LAX Hastings,33.95507,-118.43049,11/16/2018
,10,9,1,21.8,20,24,0.04,37,17,0.5,0,24,0.3,3,24,2018,11,22,LAX Hastings,33.95507,-118.43049,11/22/2018
,19,18,1,32.2,30,24,0.041,38,17,1.1,1,24,0.6,7,24,2018,11,28,LAX Hastings,33.95507,-118.43049,11/28/2018
,18,17,1,43.6,41,24,0.038,35,17,0.9,0,24,0.6,7,24,2018,12,04,LAX Hastings,33.95507,-118.43049,12/4/2018
,15,14,1,28.3,26,24,0.018,17,17,0.8,0,24,0.5,6,24,2018,12,10,LAX Hastings,33.95507,-118.43049,12/10/2018
,21,19,1,34.5,32,24,0.036,33,17,3.6,4,24,1.1,13,24,2018,12,16,LAX Hastings,33.95507,-118.43049,12/16/2018
,29,27,1,51.1,48,24,0.027,25,17,2.7,3,24,1,11,24,2018,12,22,LAX Hastings,33.95507,-118.43049,12/22/2018
,9,8,1,27.6,25,24,0.038,35,17,0.9,0,24,0.1,1,24,2018,12,28,LAX Hastings,33.95507,-118.43049,12/28/2018
,37,34,1,40.6,38,24,0.022,20,17,1.1,1,24,1.3,15,24,2020,01,04,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
,37,34,1,40.6,38,24,0.022,20,17,1.1,1,24,1.2,14,24,2020,01,04,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
,37,34,1,40.4,38,24,0.022,20,17,1.1,1,24,1.3,15,24,2020,01,04,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
,37,34,1,40.4,38,24,0.022,20,17,1.1,1,24,1.2,14,24,2020,01,04,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
,27,25,1,37.5,35,24,0.019,18,17,1,1,18,0.9,10,24,2020,01,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
,27,25,1,37.5,35,24,0.019,18,17,1,1,18,0.8,9,17,2020,01,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
,27,25,1,37.9,35,24,0.019,18,17,1,1,18,0.9,10,24,2020,01,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
,27,25,1,37.9,35,24,0.019,18,17,1,1,18,0.8,9,17,2020,01,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
,30,28,1,42.5,40,24,0.039,36,17,0.6,0,24,1,11,24,2020,02,21,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
,30,28,1,42.5,40,24,0.039,36,17,0.6,0,24,0.9,10,24,2020,02,21,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
